Date,LastTradePrice,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,TotalTurnover
9/9/2016,385.00,712.27,711.65,385.00,0.00,0.00,0.00,0.00
9/7/2016,385.00,712.27,711.65,385.00,0.00,0.00,0.00,0.00
9/6/2016,385.00,385.00,385.00,385.00,0.00,25.00,"9,625.00","9,625.00"
9/5/2016,385.00,712.27,711.65,385.00,0.00,0.00,0.00,0.00
9/2/2016,385.00,712.27,711.65,385.00,0.00,0.00,0.00,0.00
9/1/2016,385.00,385.00,385.00,385.00,10.00,20.00,"7,700.00","7,700.00"
8/31/2016,350.00,712.27,711.65,350.00,0.00,0.00,0.00,0.00
8/30/2016,350.00,712.27,711.65,350.00,0.00,0.00,0.00,0.00
8/29/2016,350.00,712.27,711.65,350.00,0.00,0.00,0.00,0.00
8/26/2016,350.00,712.27,711.65,350.00,0.00,0.00,0.00,0.00
8/25/2016,350.00,350.00,350.00,350.00,9.38,35.00,"12,250.00","12,250.00"
8/24/2016,320.00,712.27,711.65,320.00,0.00,0.00,0.00,0.00
8/23/2016,320.00,320.00,320.00,320.00,-2.88,20.00,"6,400.00","6,400.00"
8/22/2016,330.00,712.27,711.65,329.49,0.00,0.00,0.00,0.00
8/19/2016,330.00,712.27,711.65,329.49,0.00,0.00,0.00,0.00
8/18/2016,330.00,712.27,711.65,329.49,0.00,0.00,0.00,0.00
8/17/2016,330.00,712.27,711.65,329.49,0.00,0.00,0.00,0.00
8/16/2016,330.00,712.27,711.65,329.49,0.00,0.00,0.00,0.00
8/15/2016,330.00,330.00,329.00,329.49,0.15,226.00,"74,464.00","74,464.00"
8/12/2016,329.00,712.27,711.65,329.00,0.00,0.00,0.00,0.00
8/11/2016,329.00,712.27,711.65,329.00,0.00,0.00,0.00,0.00
8/10/2016,329.00,329.00,329.00,329.00,6.13,100.00,"32,900.00","32,900.00"
8/9/2016,310.00,712.27,711.65,310.00,0.00,0.00,0.00,0.00
8/8/2016,310.00,310.00,310.00,310.00,1.04,80.00,"24,800.00","24,800.00"
8/5/2016,310.00,310.00,306.00,306.80,3.03,500.00,"153,400.00","153,400.00"
8/4/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
8/3/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
8/1/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
7/29/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
7/28/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
7/27/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
7/26/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
7/25/2016,300.00,712.27,711.65,297.78,0.00,0.00,0.00,0.00
